i1_freq,params_list,phase_avg,ijj_mag,vjj_mag,iin_mag,iloop_mag,iout_mag,vinput_mag,vin_mag,vbase_mag,vcancel_mag,vout_mag,voutput_mag,leff_input,energy_in,energy_out,energy_out_prev,ifreq_fft,iin_fft,iout_fft,iout_prev_fft,energy_in_fft,energy_out_fft,energy_out_prev_fft,vfreq_fft,vin_fft,vout_fft,pfreq_fft,pin_fft,pout_fft
54000000.0,0.0,-3.0630799664173445,9.011271867044862e-08,1.368605290817698e-07,1.0777480793405644e-08,1.0777480793405644e-08,1.4526993110568245e-10,9.999999993179179e-11,9.999999993179179e-11,1.2618065801225973e-08,2.523659495507016e-08,7.263496555284123e-09,7.263496555284123e-09,2e-05,1.0777480786054516e-18,1.0551676441724864e-18,1.3067335378375597e-26,54000000.0,0.0003126079995846884,2.755664237804857e-07,0.0003126079995846884,1.5630611998974616e-09,3.796842695758312e-12,1.0993923157988311e-17,54000000.0,5.000067822877366e-06,1.3778321189024287e-05,108000000.0,1.2096308308674612e-14,1.2978080086697956e-15
55000000.0,0.0,-3.063578726846024,8.972722298663404e-08,1.36897203858952e-07,1.073675788193956e-08,1.073675788193956e-08,1.453069348997871e-10,9.999999996848309e-11,9.999999996848309e-11,1.2621002621067875e-08,2.524296760632328e-08,7.2653467449893565e-09,7.2653467449893565e-09,2e-05,1.0736757878555665e-18,1.0557052664985486e-18,1.2968771604231518e-26,55000000.0,0.0003118302405043496,2.799690486534334e-07,0.0003118302405043496,1.5591582209865915e-09,3.919133410195426e-12,1.0939286125462558e-17,55000000.0,5.000022507325884e-06,1.3998452432671665e-05,110000000.0,1.2109050119689465e-14,1.32117900693443e-15
56000000.0,0.0,-3.0640642303570496,8.934956967567282e-08,1.3692655306486744e-07,1.0696755573414046e-08,1.0696755573414046e-08,1.453294246483038e-10,9.999999997932311e-11,9.999999997932311e-11,1.2623346673846683e-08,2.524873551754048e-08,7.266471232415191e-09,7.266471232415191e-09,2e-05,1.0696755571202289e-18,1.0560320834303507e-18,1.2872315227203501e-26,56000000.0,0.00031105303383682775,2.843508810734063e-07,0.00031105303383682775,1.5552862093109155e-09,4.042771178361123e-12,1.0884823859148155e-17,56000000.0,5.000067641606054e-06,1.4217544053670318e-05,112000000.0,1.2121183697801812e-14,1.3444959063761623e-15
57000000.0,0.0,-3.064538617133393,8.897944591508537e-08,1.369514819451651e-07,1.065746636450263e-08,1.065746636450263e-08,1.453591620578321e-10,9.999999988893613e-11,9.999999988893613e-11,1.2626105593683226e-08,2.5253177885487384e-08,7.267958102891605e-09,7.267958102891605e-09,2e-05,1.0657466352666035e-18,1.0564642997077548e-18,1.27779287974318e-26,57000000.0,0.0003102940724695455,2.8871967302529387e-07,0.0003102940724695455,1.5514826492170462e-09,4.167952479591631e-12,1.083177128359525e-17,57000000.0,5.000039597499304e-06,1.4435983651264696e-05,114000000.0,1.2135111904276393e-14,1.367769999983726e-15
58000000.0,0.0,-3.0650022127977175,8.861646979530572e-08,1.369664659021969e-07,1.0618822973217368e-08,1.0618822973217368e-08,1.453776897829576e-10,9.99999999213126e-11,9.99999999213126e-11,1.2627645837404308e-08,2.5256113357436698e-08,7.268884489147879e-09,7.268884489147879e-09,2e-05,1.0618822964861692e-18,1.0567336343314925e-18,1.2685432650359505e-26,58000000.0,0.000309545958598647,2.9307637226069117e-07,0.000309545958598647,1.547742020907451e-09,4.294687998874361e-12,1.077960380453497e-17,58000000.0,5.000039502742246e-06,1.4653818613034557e-05,116000000.0,1.2150758551439474e-14,1.3909966690028155e-15
59000000.0,0.0,-3.065455420808602,8.826041580379751e-08,1.3698049414168298e-07,1.058085846035041e-08,1.058085846035041e-08,1.4539045326390936e-10,9.999999988100543e-11,9.999999988100543e-11,1.2628867047760241e-08,2.5258294057178358e-08,7.269522663195467e-09,7.269522663195467e-09,2e-05,1.0580858447759763e-18,1.0569191950142506e-18,1.2594888647771493e-26,59000000.0,0.0003088072893592707,2.974211418693482e-07,0.0003088072893592707,1.5440572472337998e-09,4.422966781543349e-12,1.0728218470659786e-17,59000000.0,5.000067357339555e-06,1.4871057093467414e-05,118000000.0,1.216765420947529e-14,1.414176105622133e-15
60000000.0,0.0,-3.0658986955326406,8.791083434801831e-08,1.3694013472405604e-07,1.0543478098981005e-08,1.0543478098981005e-08,1.453601524705468e-10,9.999999998994641e-11,9.999999998994641e-11,1.2627032837731521e-08,2.5249993903881225e-08,7.268007623527339e-09,7.268007623527339e-09,2e-05,1.0543478097921008e-18,1.0564786963130304e-18,1.2506054672665361e-26,60000000.0,0.00030808511671780007,3.017525545271083e-07,0.00030808511671780007,1.5404323717933789e-09,4.552730208181774e-12,1.0678099403589806e-17,60000000.0,5.000022033535572e-06,1.5087627726355418e-05,120000000.0,1.2185837177337348e-14,1.4373107316847087e-15
61000000.0,0.0,-3.0663308455258935,8.75676068983786e-08,1.369840100686788e-07,1.0506688626773293e-08,1.0506688626773293e-08,1.4539095081465104e-10,9.999999987280126e-11,9.999999987280126e-11,1.262935083168364e-08,2.5258777182517098e-08,7.269547540732553e-09,7.269547540732553e-09,2e-05,1.0506688613408918e-18,1.0569264289394142e-18,1.2418931913746318e-26,61000000.0,0.000307360489277905,3.060622632596814e-07,0.000307360489277905,1.536823088593646e-09,4.683705449581925e-12,1.0627927916529728e-17,61000000.0,5.000067159588955e-06,1.530311316298407e-05,122000000.0,1.2203173637941976e-14,1.4603939223845815e-15
62000000.0,0.0,-3.0667538242606898,8.722987272328721e-08,1.3698015018478295e-07,1.0470408648135878e-08,1.0470408648135878e-08,1.453882575045712e-10,9.999999991008492e-11,9.999999991008492e-11,1.2628817877322779e-08,2.5258355424088635e-08,7.269412875228558e-09,7.269412875228558e-09,2e-05,1.04704086387214e-18,1.056887271010775e-18,1.233331394163284e-26,62000000.0,0.00030665018285289407,3.103579409160621e-07,0.00030665018285289407,1.5332629065050414e-09,4.816102574482894e-12,1.0578862647417754e-17,62000000.0,5.000039107234372e-06,1.5517897045803104e-05,124000000.0,1.222202720915119e-14,1.4834342486632872e-15
63000000.0,0.0,-3.06716785880799,8.689833257349883e-08,1.3696561821594285e-07,1.043472044973767e-08,1.043472044973767e-08,1.4537525034785546e-10,9.999999986432363e-11,9.999999986432363e-11,1.2627565034199184e-08,2.5255844156079024e-08,7.268762517392772e-09,7.268762517392772e-09,2e-05,1.043472043558022e-18,1.0566981706850823e-18,1.2249381472219519e-26,63000000.0,0.00030594741329624406,3.1464068560674724e-07,0.00030594741329624406,1.529748999726816e-09,4.949938051954198e-12,1.0530429716549562e-17,63000000.0,5.000039004237582e-06,1.5732034280337362e-05,126000000.0,1.2242328129894757e-14,1.5064280188922792e-15
64000000.0,0.0,-3.067573247503671,8.657209114635914e-08,1.3695018618565899e-07,1.0399537174879298e-08,1.0399537174879298e-08,1.4533218462617895e-10,9.999998736025827e-11,9.999998736025827e-11,1.2625917730170723e-08,2.5252443035920535e-08,7.266609231308948e-09,7.266609231308948e-09,2e-05,1.0399535860404658e-18,1.0560721944108883e-18,1.2166917013315855e-26,64000000.0,0.0003052508268403725,3.1891058325255175e-07,0.0003052508268403725,1.5262745404039089e-09,5.085198005524139e-12,1.0482532569757246e-17,64000000.0,5.000066850603674e-06,1.5945529162627593e-05,128000000.0,1.2263616303297601e-14,1.5293753666665454e-15
65000000.0,0.0,-3.067970338300688,8.625080467211857e-08,1.369219570610822e-07,1.036481897108513e-08,1.036481897108513e-08,1.453271667579213e-10,9.999999995598051e-11,9.999999995598051e-11,1.2623562564071735e-08,2.5247705220728406e-08,7.2663583378960626e-09,7.2663583378960626e-09,2e-05,1.036481896652259e-18,1.0559992698942329e-18,1.2085815634128699e-26,65000000.0,0.00030456729322554486,3.2316587391622523e-07,0.00030456729322554486,1.5228430199730816e-09,5.2218091032018795e-12,1.0435639061557691e-17,65000000.0,5.0000215185461574e-06,1.6158293695811262e-05,130000000.0,1.2285938781156517e-14,1.5522777369679004e-15
66000000.0,0.0,-3.06835791572404,8.593432162818431e-08,1.368946242774465e-07,1.0330533659819944e-08,1.0330533659819944e-08,1.4529560680366476e-10,9.999999989810871e-11,9.999999989810871e-11,1.2621066225560224e-08,2.5242525254742264e-08,7.2647803401832375e-09,7.2647803401832375e-09,2e-05,1.033053364929403e-18,1.0555406678222576e-18,1.2005991640875693e-26,66000000.0,0.0003038789179127264,3.273981488311888e-07,0.0003038789179127264,1.5194148389528368e-09,5.359477392904463e-12,1.0388519634578569e-17,66000000.0,5.000066636373934e-06,1.636990744155944e-05,132000000.0,1.2307214983570954e-14,1.5751309771379837e-15
67000000.0,0.0,-3.068737771860873,8.56228908044487e-08,1.368566224374537e-07,1.0296728400548013e-08,1.0296728400548013e-08,1.4525720159309755e-10,9.999999984654793e-11,9.999999984654793e-11,1.2617451912850132e-08,2.5235845808479014e-08,7.262860079654877e-09,7.262860079654877e-09,2e-05,1.029672838474747e-18,1.0549827307328889e-18,1.1927544272398354e-26,67000000.0,0.00030320139266624524,3.3161474544013076e-07,0.00030320139266624524,1.5160186595586743e-09,5.498416969666135e-12,1.0342247007909447e-17,67000000.0,5.00003857577086e-06,1.6580737272006535e-05,134000000.0,1.2329763918900872e-14,1.597940930357733e-15
68000000.0,0.0,-3.06911006930231,8.531563802553665e-08,1.3681338284929932e-07,1.0263311699972854e-08,1.0263311699972854e-08,1.4520894282165017e-10,9.999999996280095e-11,9.999999996280095e-11,1.261355221613259e-08,2.522805867114358e-08,7.2604471410825095e-09,7.2604471410825095e-09,2e-05,1.0263311696155e-18,1.0542818537690635e-18,1.1850251293214965e-26,68000000.0,0.00030252850147227857,3.3581695124277113e-07,0.00030252850147227857,1.512654143979321e-09,5.638651237099486e-12,1.0296393097844525e-17,68000000.0,5.000038464534322e-06,1.6790847562138556e-05,136000000.0,1.2353521206063763e-14,1.6207045910444708e-15
69000000.0,0.0,-3.069475040603968,8.501275477111202e-08,1.3676792782346084e-07,1.0230314208222067e-08,1.0230314208222067e-08,1.4515872807172114e-10,9.999999983724988e-11,9.999999983724988e-11,1.2609210117864909e-08,2.521925378054624e-08,7.257936403586057e-09,7.257936403586057e-09,2e-05,1.0230314191572218e-18,1.0535528167699942e-18,1.1774174489881908e-26,69000000.0,0.0003018590195337805,3.4000490419880554e-07,0.0003018590195337805,1.5093151117278135e-09,5.780166743961948e-12,1.0250872613313218e-17,69000000.0,5.000066302669842e-06,1.700024520994028e-05,138000000.0,1.2378040198194204e-14,1.6434220866897148e-15
70000000.0,0.0,-3.0698329364800734,8.471363936701733e-08,1.3671116489752302e-07,1.0197654259527913e-08,1.0197654259527913e-08,1.450971474619332e-10,9.999999997344457e-11,9.999999997344457e-11,1.2603835243783995e-08,2.5208433343773522e-08,7.2548573730966614e-09,7.2548573730966614e-09,2e-05,1.019765425681988e-18,1.0526591100794996e-18,1.1699117144647625e-26,70000000.0,0.0003011993884124647,3.441762396081322e-07,0.0003011993884124647,1.5060032559116152e-09,5.92286419553972e-12,1.0206120552754814e-17,70000000.0,5.000020962357609e-06,1.7208811980406606e-05,140000000.0,1.2403368838298874e-14,1.6660935128126932e-15
