i1_freq,params_list,phase_avg,ijj_mag,vjj_mag,iin_mag,iloop_mag,iout_mag,vinput_mag,vin_mag,vbase_mag,vcancel_mag,vout_mag,voutput_mag,leff_input,energy_in,energy_out,energy_out_prev,ifreq_fft,iin_fft,iout_fft,iout_prev_fft,energy_in_fft,energy_out_fft,energy_out_prev_fft,vfreq_fft,vin_fft,vout_fft,pfreq_fft,pin_fft,pout_fft
50000000.0,0.0,-3.055024833861119,6.25103877533541e-08,1.1259983787241895e-08,9.81182505989481e-09,9.81182505989481e-09,1.5763931046081566e-11,9.999999999731934e-11,9.999999999731934e-11,1.3652668239858547e-09,2.7506007459651704e-09,7.881965523040783e-10,7.881965523040783e-10,2e-05,9.81182505963179e-19,1.2425076101280713e-20,1.0830589988172728e-26,50000000.0,0.0003808898840781044,3.1088268137970065e-07,0.0003808898840781044,1.904458157972834e-09,4.832402079091624e-12,1.6321174176716077e-17,50000000.0,5.000022939916961e-06,1.5544134068985032e-05,100000000.0,1.6120322554875317e-14,7.00847117932168e-17
51000000.0,0.0,-3.0556128517745598,6.203799326639727e-08,1.1350311241947744e-08,9.742563277129625e-09,9.742563277129625e-09,1.5888985073934804e-11,9.999999994270463e-11,9.999999994270463e-11,1.3761443758158374e-09,2.7727469861737073e-09,7.944492536967403e-10,7.944492536967403e-10,2e-05,9.742563271547587e-19,1.2622992333986152e-20,1.0678223160998409e-26,51000000.0,0.00037870575624536403,3.1528727953674894e-07,0.00037870575624536403,1.8935545644330594e-09,4.970303431884203e-12,1.6134530604004474e-17,51000000.0,5.00006808242498e-06,1.5764363976837446e-05,102000000.0,1.6032375002293033e-14,7.122743273881066e-17
52000000.0,0.0,-3.056186126151634,6.157696108333834e-08,1.1438620247440053e-08,9.674861903361787e-09,9.674861903361787e-09,1.601194888948418e-11,9.999999996274202e-11,9.999999996274202e-11,1.3868229959186306e-09,2.7943586971608893e-09,8.005974444742091e-10,8.005974444742091e-10,2e-05,9.67486189975713e-19,1.2819125361972685e-20,1.0530332195526143e-26,52000000.0,0.0003765824351011518,3.1966255239648224e-07,0.0003765824351011518,1.8829272563388598e-09,5.109207370231686e-12,1.5954112173005237e-17,52000000.0,5.00004004656536e-06,1.5983127619824108e-05,104000000.0,1.5947032560001043e-14,7.235496070726831e-17
53000000.0,0.0,-3.056745247423289,6.112719135457484e-08,1.1526104561550114e-08,9.608708007971101e-09,9.608708007971101e-09,1.6134066049120856e-11,9.999999993812276e-11,9.999999993812276e-11,1.3973794428200936e-09,2.8157780134868347e-09,8.067033024560429e-10,8.067033024560429e-10,2e-05,9.608708002025497e-19,1.3015404363869714e-20,1.0386817828025395e-26,53000000.0,0.0003745057897749075,3.240132001810952e-07,0.0003745057897749075,1.872543914143903e-09,5.249227694579723e-12,1.577864098967931e-17,53000000.0,5.000039960048079e-06,1.6200660009054758e-05,106000000.0,1.5864253449310145e-14,7.346777267926532e-17
54000000.0,0.0,-3.0572908387410105,6.068800342271732e-08,1.1612367127733911e-08,9.54401372331584e-09,9.54401372331584e-09,1.6254414014587505e-11,9.999999991439347e-11,9.999999991439347e-11,1.4078125836581701e-09,2.836873130274133e-09,8.127207007293753e-10,8.127207007293753e-10,2e-05,9.54401371514554e-19,1.3210298747880936e-20,1.0247422269469621e-26,54000000.0,0.0003724738847649265,3.2834005390498765e-07,0.0003724738847649265,1.862394686075239e-09,5.390359549916508e-12,1.560788941858602e-17,54000000.0,5.000067822877361e-06,1.6417002695249377e-05,108000000.0,1.578392808107757e-14,7.456610135384137e-17
55000000.0,0.0,-3.057823565893628,6.025956017636988e-08,1.169765296707325e-08,9.48081183435603e-09,9.48081183435603e-09,1.6373505375486158e-11,9.99999999683726e-11,9.99999999683726e-11,1.418106884930429e-09,2.8577817139948315e-09,8.186752687743077e-10,8.186752687743077e-10,2e-05,9.480811831357496e-19,1.3404583914053703e-20,1.0112151716827353e-26,55000000.0,0.0003704970721796302,3.326400043870993e-07,0.0003704970721796302,1.8524936997964935e-09,5.532468625932473e-12,1.5442659055538786e-17,55000000.0,5.000022507325884e-06,1.6632000219354966e-05,110000000.0,1.5705931271353807e-14,7.564936302083185e-17
56000000.0,0.0,-3.058342149902824,5.984117777780694e-08,1.1781856050313164e-08,9.419014167177898e-09,9.419014167177898e-09,1.6491273494527394e-11,9.999999998727216e-11,9.999999998727216e-11,1.4282961250557223e-09,2.8784034523381134e-09,8.245636747263699e-10,8.245636747263699e-10,2e-05,9.419014165979061e-19,1.3598105073565093e-20,9.98075563666852e-27,56000000.0,0.0003685427330944945,3.3690710124213727e-07,0.0003685427330944945,1.8427385942948377e-09,5.675319743368987e-12,1.528017143813548e-17,56000000.0,5.000067641606052e-06,1.6845355062106865e-05,112000000.0,1.5627447077108895e-14,7.672514512448631e-17
57000000.0,0.0,-3.0588489353366897,5.943221062690223e-08,1.1865217091412418e-08,9.358527275756613e-09,9.358527275756613e-09,1.6607440039996267e-11,9.999999992843035e-11,9.999999992843035e-11,1.4383729400649024e-09,2.898788356683101e-09,8.303720019998133e-10,8.303720019998133e-10,2e-05,9.358527269058747e-19,1.379035323410356e-20,9.852978686746555e-27,57000000.0,0.0003666397591068273,3.4114788982696523e-07,0.0003666397591068273,1.8332133135517415e-09,5.819094136669561e-12,1.512278020776514e-17,57000000.0,5.000039597499301e-06,1.7057394491348262e-05,114000000.0,1.5551192360025017e-14,7.778594520923997e-17
58000000.0,0.0,-3.0593443465634333,5.9032518372267515e-08,1.1947628665895067e-08,9.299337590102201e-09,9.299337590102201e-09,1.6722148065597236e-11,9.99999999012413e-11,9.99999999012413e-11,1.448321092932917e-09,2.918965901135381e-09,8.361074032798618e-10,8.361074032798618e-10,2e-05,9.299337580918296e-19,1.398151179638787e-20,9.72873895665238e-27,58000000.0,0.00036477502274574465,3.453673587351747e-07,0.00036477502274574465,1.8238895233424244e-09,5.963930623985544e-12,1.4969341937155335e-17,58000000.0,5.0000395027422456e-06,1.726836793675874e-05,116000000.0,1.5477143561225127e-14,7.883239177787404e-17
59000000.0,0.0,-3.059828839263228,5.864138053333625e-08,1.2029014408940131e-08,9.241325360039427e-09,9.241325360039427e-09,1.6836098278808667e-11,9.99999999233198e-11,9.99999999233198e-11,1.4581406146453273e-09,2.9389074530179653e-09,8.418049139404329e-10,8.418049139404329e-10,2e-05,9.24132535295316e-19,1.41727102626852e-20,9.607735621137132e-27,59000000.0,0.00036294698565379665,3.4956616016549035e-07,0.00036294698565379665,1.8147593754123351e-09,6.109825016642264e-12,1.4819682869457444e-17,59000000.0,5.000067357339552e-06,1.747830800827452e-05,118000000.0,1.540520811744843e-14,7.98645902328742e-17
60000000.0,0.0,-3.060302923827157,5.8258947436363725e-08,1.2109792223038451e-08,9.184553975441968e-09,9.184553975441968e-09,1.694850268373324e-11,9.999999999021265e-11,9.999999999021265e-11,1.467912527996112e-09,2.958660567375037e-09,8.474251341866623e-10,8.474251341866623e-10,2e-05,9.184553974543044e-19,1.436258716102565e-20,9.490053569378272e-27,60000000.0,0.00036116605907196174,3.5374075770661435e-07,0.00036116605907196174,1.8058382531250188e-09,6.256626183142482e-12,1.4674603750376823e-17,60000000.0,5.000022033535572e-06,1.768703788533072e-05,120000000.0,1.533528161483304e-14,8.088195787049063e-17
61000000.0,0.0,-3.0607652497726834,5.788481891974444e-08,1.218954620820268e-08,9.128947372384324e-09,9.128947372384324e-09,1.705970162090376e-11,9.999999991803304e-11,9.999999991803304e-11,1.4775556711673909e-09,2.978230783807716e-09,8.529850810451884e-10,8.529850810451884e-10,2e-05,9.128947364901602e-19,1.4551670969713326e-20,9.375489014373299e-27,61000000.0,0.0003594011959673385,3.5788504418668416e-07,0.0003594011959673385,1.7970301170732827e-09,6.404085242625243e-12,1.4531537212059742e-17,61000000.0,5.000067159588952e-06,1.7894252209334206e-05,122000000.0,1.526464028525458e-14,8.18932590417336e-17
62000000.0,0.0,-3.061217957135316,5.751819450259847e-08,1.2268521569836447e-08,9.074394313207122e-09,9.074394313207122e-09,1.7169647159798163e-11,9.999999988714969e-11,9.999999988714969e-11,1.487099618645669e-09,2.9975198928415907e-09,8.58482357989908e-10,8.58482357989908e-10,2e-05,9.07439430296664e-19,1.4739839179598253e-20,9.263771117051148e-27,62000000.0,0.0003576804278597778,3.6200539791895486e-07,0.0003576804278597778,1.7884161271912109e-09,6.552395406123041e-12,1.4392719953319792e-17,62000000.0,5.00003910723437e-06,1.810026989594774e-05,124000000.0,1.5195938379381965e-14,8.288981201953916e-17
63000000.0,0.0,-3.0616613633293848,5.715938588100177e-08,1.2346668423082417e-08,9.020938777571223e-09,9.020938777571223e-09,1.7278902372848146e-11,9.999999991257002e-11,9.999999991257002e-11,1.4965168813996482e-09,3.016681731961734e-09,8.639451186424077e-10,8.639451186424077e-10,2e-05,9.020938769684218e-19,1.492802336052087e-20,9.154950348227421e-27,63000000.0,0.0003559914773512076,3.6610718149725067e-07,0.0003559914773512076,1.7799712719321972e-09,6.7017234171930425e-12,1.4257117344003228e-17,63000000.0,5.00003900423758e-06,1.8305359074862534e-05,126000000.0,1.5129165769520437e-14,8.38725707020393e-17
64000000.0,0.0,-3.0620958081554868,5.6807726643474095e-08,1.2424006400424894e-08,8.96849207558114e-09,8.96849207558114e-09,1.7386751291275425e-11,9.999998735958352e-11,9.999998735958352e-11,1.505871552928231e-09,3.035599726157918e-09,8.693375645637712e-10,8.693375645637712e-10,2e-05,8.96849094192639e-19,1.5114956023233383e-20,9.04880813734819e-27,64000000.0,0.0003543330693795887,3.7019089396160285e-07,0.0003543330693795887,1.7716890342775316e-09,6.852064898604533e-12,1.4124591456295543e-17,64000000.0,5.00006685060367e-06,1.850954469808014e-05,128000000.0,1.5064241648420397e-14,8.484149890647013e-17
65000000.0,0.0,-3.062521690105186,5.646323899849148e-08,1.2500454092031308e-08,8.91706675466641e-09,8.91706675466641e-09,1.7493406274562145e-11,9.999999995582618e-11,9.999999995582618e-11,1.5150888386737596e-09,3.054349836357954e-09,8.746703137281075e-10,8.746703137281075e-10,2e-05,8.917066750727402e-19,1.5300963154344518e-20,8.945333944557407e-27,65000000.0,0.0003527155348747234,3.742525519109807e-07,0.0003527155348747234,1.7635852642991348e-09,7.0032486305940655e-12,1.3995927960970752e-17,65000000.0,5.0000215185461574e-06,1.8712627595549036e-05,130000000.0,1.500107619023742e-14,8.579576654981617e-17
66000000.0,0.0,-3.0629376268310935,5.612535544647068e-08,1.2576353742240797e-08,8.866570832818897e-09,8.866570832818897e-09,1.7599160470389134e-11,9.999999987211864e-11,9.999999987211864e-11,1.5242600541071915e-09,3.0729407858584712e-09,8.799580235194565e-10,8.799580235194565e-10,2e-05,8.866570821480206e-19,1.548652246312537e-20,8.844308812506914e-27,66000000.0,0.0003511092162730079,3.7828599675206506e-07,0.0003511092162730079,1.7555694780100654e-09,7.155014766935168e-12,1.3868739197082658e-17,66000000.0,5.00006663637393e-06,1.891429983760325e-05,132000000.0,1.493702657543377e-14,8.674553297426252e-17
67000000.0,0.0,-3.0633456044884566,5.579405338626156e-08,1.2651500925330576e-08,8.81700690196374e-09,8.81700690196374e-09,1.7703827975687695e-11,9.999999990111536e-11,9.999999990111536e-11,1.5333392053341595e-09,3.091326041685616e-09,8.851913987843847e-10,8.851913987843847e-10,2e-05,8.817006893245074e-19,1.5671276249637112e-20,8.745706204793575e-27,67000000.0,0.00034954135023176517,3.822974838133086e-07,0.00034954135023176517,1.7477202349858576e-09,7.307568306499349e-12,1.3745154996207621e-17,67000000.0,5.000038575770858e-06,1.9114874190665434e-05,134000000.0,1.4874689203276258e-14,8.768116623101038e-17
68000000.0,0.0,-3.0637458572513077,5.5469224909315085e-08,1.2725740964481211e-08,8.768379103031054e-09,8.768379103031054e-09,1.7807431761791014e-11,9.999999993628666e-11,9.999999993628666e-11,1.5423148608734256e-09,3.109529839592545e-09,8.903715880895508e-10,8.903715880895508e-10,2e-05,8.768379097444428e-19,1.5855231297542172e-20,8.649503110628063e-27,68000000.0,0.0003480002212429328,3.8629262467827237e-07,0.0003480002212429328,1.7400144918811173e-09,7.46109959404143e-12,1.3624217323327142e-17,68000000.0,5.00003846453432e-06,1.9314631233913618e-05,136000000.0,1.481406095864056e-14,8.860329077782543e-17
69000000.0,0.0,-3.0641386538612028,5.515035734111684e-08,1.2799364376976614e-08,8.720579059926291e-09,8.720579059926291e-09,1.7910034161479317e-11,9.999999989512369e-11,9.999999989512369e-11,1.5512100295417767e-09,3.127550578741462e-09,8.955017080739655e-10,8.955017080739655e-10,2e-05,8.72057905078047e-19,1.60384661832678e-20,8.555456153297803e-27,69000000.0,0.0003464848833755948,3.90271949657718e-07,0.0003464848833755948,1.7324473897507997e-09,7.615609734481818e-12,1.3505824620877448e-17,69000000.0,5.000066302669836e-06,1.9513597482885898e-05,138000000.0,1.475507216272912e-14,8.951240174187443e-17
70000000.0,0.0,-3.0645243065192753,5.483746047274975e-08,1.2872465701433472e-08,8.673647113989431e-09,8.673647113989431e-09,1.801167312364839e-11,9.999999997426604e-11,9.999999997426604e-11,1.5600221707771394e-09,3.1454325015975e-09,9.005836561824192e-10,9.005836561824192e-10,2e-05,8.673647111757358e-19,1.622101843565788e-20,8.463617354026934e-27,70000000.0,0.0003450054713048427,3.942309751723242e-07,0.0003450054713048427,1.7250345886522804e-09,7.770903089266086e-12,1.3390737213406123e-17,70000000.0,5.00002096235761e-06,1.9711548758616213e-05,140000000.0,1.4697642712846664e-14,9.04070921188002e-17
