i1_freq,params_list,phase_avg,ijj_mag,vjj_mag,iin_mag,iloop_mag,iout_mag,vinput_mag,vin_mag,vbase_mag,vcancel_mag,vout_mag,voutput_mag,leff_input,energy_in,energy_out,energy_out_prev,ifreq_fft,iin_fft,iout_fft,iout_prev_fft,energy_in_fft,energy_out_fft,energy_out_prev_fft,vfreq_fft,vin_fft,vout_fft,pfreq_fft,pin_fft,pout_fft
57000000.0,0.0,0.0,0.0,0.0,6.204873522960146e-10,6.204873522960146e-10,5.773497478596744e-13,9.99999999517808e-11,9.99999999517808e-11,5.0000019757258945e-11,0.0,2.886748739298372e-11,2.886748739298372e-11,2e-05,6.204873519968206e-20,1.666663656768148e-23,4.331301236542334e-29,57000000.0,3.102470930642756e-05,2.8867716409838668e-08,3.102470930642756e-05,1.5512477503304245e-10,4.166725253594343e-14,1.0828491609918744e-19,57000000.0,5.000039597499288e-06,1.4433858204919333e-06,57000000.0,3.102488401917595e-15,6.2895863476389694e-24
58000000.0,0.0,0.0,0.0,0.0,6.097893032161151e-10,6.097893032161151e-10,5.773497296205148e-13,9.999999989740005e-11,9.999999989740005e-11,5.0000020608045185e-11,0.0,2.8867486481025743e-11,2.8867486481025743e-11,2e-05,6.097893025904716e-20,1.6666635514644077e-23,4.183233686063946e-29,58000000.0,3.0489800217511628e-05,2.886771419733015e-08,3.0489800217511628e-05,1.5245020551827682e-10,4.1667246148936836e-14,1.0458314069667435e-19,58000000.0,5.000039502742231e-06,1.4433857098665075e-06,58000000.0,3.048997159408753e-15,6.312990946329183e-24
59000000.0,0.0,0.0,0.0,0.0,5.994538995209503e-10,5.994538995209503e-10,5.773497104281659e-13,9.999999994833765e-11,9.999999994833765e-11,5.0000021105860934e-11,0.0,2.88674855214083e-11,2.88674855214083e-11,2e-05,5.994538992112582e-20,1.6666634406574355e-23,4.0426309985723273e-29,59000000.0,2.9972856365136044e-05,2.886787468868435e-08,2.9972856365136044e-05,1.4986630071754245e-10,4.166770945207912e-14,1.0106686335207108e-19,59000000.0,5.0000673573395084e-06,1.4433937344342174e-06,59000000.0,2.997291251256198e-15,9.576508569328566e-24
60000000.0,0.0,0.0,0.0,0.0,5.894629871819202e-10,5.894629871819202e-10,5.773496850666963e-13,9.999999998982332e-11,9.999999998982332e-11,5.0000020409154415e-11,0.0,2.886748425333482e-11,2.886748425333482e-11,2e-05,5.894629871219324e-20,1.6666632942330675e-23,3.908999399146117e-29,60000000.0,2.9473575149004087e-05,2.8867611823418697e-08,2.9473575149004087e-05,1.4736852515208698e-10,4.166695061937915e-14,9.772780860719901e-20,60000000.0,5.000022033535574e-06,1.443380591170935e-06,60000000.0,2.947307096730975e-15,1.1110974847320633e-23
61000000.0,0.0,0.0,0.0,0.0,5.797996904998774e-10,5.797996904998774e-10,5.773496719092941e-13,9.999999994477573e-11,9.999999994477573e-11,5.0000022689659886e-11,0.0,2.8867483595464705e-11,2.8867483595464705e-11,2e-05,5.797996901796873e-20,1.6666632182688478e-23,3.7818864124172285e-29,61000000.0,2.899013936775126e-05,2.8867871144015708e-08,2.899013936775126e-05,1.4495264380459854e-10,4.166769921937474e-14,9.454817031318466e-20,61000000.0,5.000067159588905e-06,1.4433935572007854e-06,61000000.0,2.8990193112895928e-15,9.550467629002859e-24
62000000.0,0.0,0.0,0.0,0.0,5.704480908934987e-10,5.704480908934987e-10,5.773496519971894e-13,9.999999988276035e-11,9.999999988276035e-11,5.000002350604868e-11,0.0,2.886748259985947e-11,2.886748259985947e-11,2e-05,5.704480902247074e-20,1.6666631033063783e-23,3.6608740245454204e-29,62000000.0,2.8522715897872097e-05,2.8867708843839475e-08,2.8522715897872097e-05,1.4261469493389544e-10,4.166723069463439e-14,9.152384874645665e-20,62000000.0,5.000039107234351e-06,1.4433854421919738e-06,62000000.0,2.8522874432759e-15,6.2885694470763474e-24
63000000.0,0.0,0.0,0.0,0.0,5.613933679258216e-10,5.613933679258216e-10,5.773496320327833e-13,9.999999994109512e-11,9.999999994109512e-11,5.0000024240740974e-11,0.0,2.8867481601639165e-11,2.8867481601639165e-11,2e-05,5.613933675951335e-20,1.6666629880419515e-23,3.5455782774498407e-29,63000000.0,2.8069974067612226e-05,2.8867706438939514e-08,2.8069974067612226e-05,1.4035096518599804e-10,4.1667223752239485e-14,8.864138746759757e-20,63000000.0,5.000039004237563e-06,1.4433853219469755e-06,63000000.0,2.8070129774743148e-15,6.31400903686046e-24
64000000.0,0.0,0.0,0.0,0.0,5.526215250103511e-10,5.526215250103511e-10,5.773494668612032e-13,9.999998735980316e-11,9.999998735980316e-11,5.000001665425171e-11,0.0,2.8867473343060158e-11,2.8867473343060158e-11,2e-05,5.526214551579025e-20,1.6666620344245776e-23,3.4356436864286184e-29,64000000.0,2.7631226235346765e-05,2.886786685483699e-08,2.7631226235346765e-05,1.3815797834088638e-10,4.16676868374298e-14,8.589202461775297e-20,64000000.0,5.000066850603619e-06,1.4433933427418493e-06,64000000.0,2.7631275904075394e-15,9.577584759202898e-24
65000000.0,0.0,0.0,0.0,0.0,5.441197433662344e-10,5.441197433662344e-10,5.773495913931197e-13,9.999999995604418e-11,9.999999995604418e-11,5.0000025784672476e-11,0.0,2.8867479569655986e-11,2.8867479569655986e-11,2e-05,5.441197431270621e-20,1.6666627534090114e-23,3.3307458201105387e-29,65000000.0,2.7206376330244206e-05,2.8867603842023687e-08,2.7206376330244206e-05,1.3603246709288587e-10,4.166692757900104e-14,8.327102771507312e-20,65000000.0,5.0000215185461574e-06,1.4433801921011844e-06,65000000.0,2.7205908861537483e-15,1.1110964031471573e-23
66000000.0,0.0,0.0,0.0,0.0,5.358755123044076e-10,5.358755123044076e-10,5.77349569680134e-13,9.999999986714465e-11,9.999999986714465e-11,5.000002645835782e-11,0.0,2.88674784840067e-11,2.88674784840067e-11,2e-05,5.358755115924683e-20,1.6666626280491795e-23,3.230578852734502e-29,66000000.0,2.679391595384205e-05,2.8867863014781427e-08,2.679391595384205e-05,1.3397136521861136e-10,4.1667675752009283e-14,8.076531736592455e-20,66000000.0,5.000066636373876e-06,1.4433931507390718e-06,66000000.0,2.679396355174855e-15,9.549374256623282e-24
67000000.0,0.0,0.0,0.0,0.0,5.278773792468851e-10,5.278773792468851e-10,5.773495491600545e-13,9.999999993337768e-11,9.999999993337768e-11,5.0000027492742616e-11,0.0,2.8867477458002723e-11,2.8867477458002723e-11,2e-05,5.278773788952009e-20,1.6666625095765908e-23,3.134863434606297e-29,67000000.0,2.6394154284600414e-05,2.886770063932855e-08,2.6394154284600414e-05,1.3197178959784916e-10,4.1667207010094496e-14,7.837328029492016e-20,67000000.0,5.000038575770836e-06,1.4433850319664276e-06,67000000.0,2.6394298909934386e-15,6.287552673421499e-24
68000000.0,0.0,0.0,0.0,0.0,5.201144845132416e-10,5.201144845132416e-10,5.773495253581152e-13,9.999999996350832e-11,9.999999996350832e-11,5.0000028082526904e-11,0.0,2.8867476267905767e-11,2.8867476267905767e-11,2e-05,5.2011448432344313e-20,1.666662372156205e-23,3.043339616255345e-29,68000000.0,2.600600464864967e-05,2.8867698042037607e-08,2.600600464864967e-05,1.300310235521062e-10,4.1667199512313093e-14,7.608513125087869e-20,68000000.0,5.000038464534301e-06,1.4433849021018804e-06,68000000.0,2.6006146827033835e-15,6.3150271776651014e-24
69000000.0,0.0,0.0,0.0,0.0,5.125766032228456e-10,5.125766032228456e-10,5.773495055922348e-13,9.999999992934085e-11,9.999999992934085e-11,5.0000029071276757e-11,0.0,2.8867475279611736e-11,2.8867475279611736e-11,2e-05,5.125766028606634e-20,1.6666622580379896e-23,2.9557662094290434e-29,69000000.0,2.562896273614467e-05,2.8867858382470513e-08,2.562896273614467e-05,1.281465129493764e-10,4.1667662379518645e-14,7.389491972970285e-20,69000000.0,5.000066302669778e-06,1.4433929191235254e-06,69000000.0,2.5629006723060437e-15,9.578660206466048e-24
70000000.0,0.0,0.0,0.0,0.0,5.052540666530701e-10,5.052540666530701e-10,5.773494677249589e-13,9.999999997451425e-11,9.999999997451425e-11,5.0000027844609196e-11,0.0,2.8867473386247943e-11,2.8867473386247943e-11,2e-05,5.052540665243023e-20,1.6666620394114667e-23,2.871918808531481e-29,70000000.0,2.526306300275834e-05,2.8867595222121474e-08,2.526306300275834e-05,1.263158445871527e-10,4.1666902695412515e-14,7.180001463165044e-20,70000000.0,5.00002096235761e-06,1.4433797611060733e-06,70000000.0,2.526262683714253e-15,1.1110952365929982e-23
